state,district,school_name,School Management,Address,Class,Edu. District,Edu. Block,LGD Block,LGD Panchayat,LGD Village,LGD Ward,class,School Type,School Category,School Location,School Type,State,Urban Local Body
GUJARAT,RAJKOT,NARAYAN VIDHYALAYA,5-Pvt. Unaided (Recognized),"PATEL CHOWK, HARI GHAVA MARG KOTHARIYA ROAD, RAJKOT",,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.17,9 To 12,3-Co-educational,10-Secondary with Higher Secondary,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NATIONAL ENG MED PRIAMRY SCHOOL,5-Pvt. Unaided (Recognized),UPLETA TA UPLETA DIST RAJKOT,1 To 7,Rajkot,Upleta,NA,,,Upleta (M) - Ward No.8,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Upleta-Municipality
GUJARAT,RAJKOT,NATIONAL VIDHYALAY,5-Pvt. Unaided (Recognized),AT LODHIKA TA. LODHIKA,1 To 8,Rajkot,Lodhika,Lodhika,Lodhika,Lodhika,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVAGAM (BA) PRIMARY SCHOOL,3-Local Body,TO NAVAGAM BAMANBOR TA DI RAJKOT,1 To 8,Rajkot,Rajkot,Rajkot,Navagam(Bamanbore),Navagam (Bamanbore),,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVAGAM (BA) UPPER PRIMARY SCHOOL,3-Local Body,NA,6 To 8,Rajkot,Rajkot,NA,NA,,,,,4-Upper Primary only,9-NA,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVAGAM PRIMARY SCHOOL,3-Local Body,TO NAVAGAM SARDHAR TA DI RAJKOT,1 To 5,Rajkot,Rajkot,Rajkot,Navagam,Navagam,,,,1-Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVAGAM PRIMARY SCHOOL - 2,3-Local Body,TO NAVAGAR SARDHAR TA DI RAJKOT,1 To 5,Rajkot,Rajkot,Rajkot,Navagam,Navagam,,,,1-Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVAGAM PRI. SCHOOL,3-Local Body,"AT. NAVAGAM, TA. GONDAL",1 To 8,Rajkot,Gondal,Gondal,Navagam,Navagam,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVA JASAPAR PRI SCHOOL,3-Local Body,AT NAVA JASAPAR TAL JASDAN DIST RAJKOT,1 To 8,Rajkot,Jasdan,Jasdan,Jasapar,Jasapar,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVA KALARIYA PRIMARY SCHOOL,3-Local Body,NAVA KALARIYA TA UPLETA DIST RAJKOT,1 To 5,Rajkot,Upleta,Upleta,Kalariya Vachla,Kalaria,,,,1-Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVA MATRAVAD PRIMARY SCHOOL,3-Local Body,AT NAVA MATRAVAD TA JAMKANDORNA DIST RAJKOT,,Rajkot,Jamkandorna,Jamkandorna,Matravad Nava,Matravad Nava,,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVA NARANKA PRI. SCHOOL,3-Local Body,AT NAVA NARANKA TA PADDHARI DIST RAJKOT PIN 360110,,Rajkot,Paddhari,Paddhari,Naranka,Naranka,,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVAPARA BELDA PRA SHALA,3-Local Body,"AT-BELDA,TA-VINCHHIYA,DIST-RAJKOT",1 To 5,Rajkot,Vinchhiya,Vinchhiya,Belda,Belda,,,,1-Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVA RAJPIPLA PRI. SCHOOL,3-Local Body,AT NAVA RAJPIPLA TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Nava Rajpipla,Nava Rajpipla,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVA RAJPIPLA SHIM PRI. SCHOOL,3-Local Body,VILLAGE NAVA RAJPIPLA TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Nava Rajpipla,Nava Rajpipla,,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVCHETAN MADHYAMIK SCHOOL,3-Local Body,"AT-KHIRASARA, TA-JETPUR, DIST-RAJKOT",9 To 10,Rajkot,Jetpur,Jetpur,Khirsara,Khirsara,,,,8-Secondary Only,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVCHETAN VIDHY MANDIR,5-Pvt. Unaided (Recognized),LAL PARK DHEBAR ROAD SOUTH 40 FEET MAIN ROAD RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.18,1 To 12,3-Co-educational,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVI CHANOL PRI. SCHOOL,3-Local Body,AT NAVI CHANOL TA PADDHARI DIST RAJKOT,1 To 7,Rajkot,Paddhari,Paddhari,Chanol Navi,Chanol Navi,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVI KANYA TALUKA SCHOOL- VERAVAL,3-Local Body,OLD POST OFFICE NAVI KANYA TALUKA SCHOOL TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Veraval,Veraval (Ct),,1 To 8,2-Girls,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVI KHOKHARI PRI. SCHOOL,3-Local Body,VILLAGE NAVI KHOKHARI TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Navi Khokhri,Khokhri,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVI KUMAR TALUKA SCHOOL VERAVAL,3-Local Body,NEAR OLD POST OFFICE NAVI KUMAR TALUKA SCHOOL TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Veraval,Veraval (Ct),,1 To 8,1-Boys,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVI MENGANI TALUKA PRI SCHOOL,3-Local Body,AT NAVI MENGANI TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Navi Mengani,Navi Mengani,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVI PRI. SCHOOL SATAPAR,3-Local Body,VILLAGE SATAPAR TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Satapar,Satapar,,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVI SANAKLI PRIMARY SCHOOL,3-Local Body,"AT-NAVISANKALI, TA-JETPUR,DIST-RAJKOT",1 To 5,Rajkot,Jetpur,Jetpur,Navi Sankali,Navi Sankali,,,,1-Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVI SHAPAR PRI.SCHOOL,3-Local Body,BHAKTIDHAM SOCIETY SHAPAR AT SHAPAR TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Shapar,Shapur (Ct),,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAVJIVAN HIGH SCHOOL,4-Government Aided,"7- BHOJRAJPARA, GONDAL",11 To 12,Rajkot,Gondal,NA,,,Gondal (OG) - Ward No.10,,,11-Higher Secondary only/Jr. College,2-Urban,1-Boys,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NAVJIVAN HIGHSCHOOL - RAJKOT,5-Pvt. Unaided (Recognized),GAUTAM NAGAR 50 FEET ROAD RAJKOT,9 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.1,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVJIVAN PRI. SCHOOL,5-Pvt. Unaided (Recognized),"AT-BHADALI,TA-VINCHHIYA,DIST-RAJKOT",1 To 8,Rajkot,Vinchhiya,Jasdan,Bhadli,Bhadli,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVJIVAN PR.SCHOOL,5-Pvt. Unaided (Recognized),GAUTAM NAGAR 50 FEET ROAD RAJKOT,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.1,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVJIVAN VIDHYALAY,5-Pvt. Unaided (Recognized),"AT-NAVAGADH, JETPUR, TA-JETPUR,DIST-RAJKOT",,Rajkot,Jetpur,NA,,,Jetpur Navagadh (M) - Ward No.4,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Jetpur Navagadh-Municipality
GUJARAT,RAJKOT,NAVJYOT VIDYAMANDIR,5-Pvt. Unaided (Recognized),MAHESHWARI PARK NAGBAI MANDIR ROAD,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.4,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVODAY VIDHYA MANDIR,5-Pvt. Unaided (Recognized),FULWADI CHANDNI CHOWK BEHIND PATEL SAMAJ TA JETPUR DIST RAJKOT,,Rajkot,Jetpur,NA,,,Jetpur Navagadh (M) - Ward No.3,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Jetpur Navagadh-Municipality
GUJARAT,RAJKOT,NAVODIT HIGHER SEC. SCHOOL,5-Pvt. Unaided (Recognized),RANCHHODNAGAR PEDAK ROAD RAJKOT,11 To 12,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.5,,,11-Higher Secondary only/Jr. College,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVODIT VIDHYALAYA,4-Government Aided,RANCHHODNAGAR PEDAK ROAD RAJKOT,9 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.6,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVODIT VIDHYAMANDIR,5-Pvt. Unaided (Recognized),5-6 SHREE RANCHHODNAGAR PEDAK ROAD,1 To 5,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.7,,,1-Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVODIT VIDYALAYA,5-Pvt. Unaided (Recognized),RANCHHOD NAGAR ROADPEDAK ROAD RAJKOT RANCHHOD NAGAR ROADPEDAK ROAD RAJKOT,9 To 12,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.7,,,10-Secondary with Higher Secondary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVSHAKTI VIDHYALAY SPECIAL,5-Pvt. Unaided (Recognized),BISHOPS HOUSE RAJKOT-360005,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NAVU VAJDIGADH PRIMARY SCHOOL,3-Local Body,TO VAJDIGADH TA DI RAJKOT,1 To 8,Rajkot,Rajkot,Rajkot,Vajdi Gadh,Vajdi Gadh,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAV VIDHAN ENGLISH HIGH SCHOOL,5-Pvt. Unaided (Recognized),"VACHHARA ROAD PBNO48, GONDAL",9 To 10,Rajkot,Gondal,NA,,,Gondal (M) - Ward No.3,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NAVVIDHAN ENGLISH SCHOOL,5-Pvt. Unaided (Recognized),VACHHARA ROAD PBNO48 GONDAL,1 To 8,Rajkot,Gondal,NA,,,Gondal (M) - Ward No.3,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NAVVIDHAN RURAL ENGLISH SCHOOL,5-Pvt. Unaided (Recognized),"MODHUKA ROAD,VINCHHIYA,TA-VINCHHIYA,DIST-RAJKOT",,Rajkot,Vinchhiya,Vinchhiya,Vinchhiya,Vinchhiya,,1 To 10,3-Co-educational,6-Pr. Up Pr. and Secondary Only,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NAV VIDHAN VIDHYALAY,5-Pvt. Unaided (Recognized),VACHHARA ROAD PBNO 48 GONDAL,9 To 10,Rajkot,Gondal,NA,,,Gondal (M) - Ward No.3,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NAVVIDHAN VIDHYALAY,5-Pvt. Unaided (Recognized),VACHHARA ROAD PBNO48 GONDAL,5 To 8,Rajkot,Gondal,NA,,,Gondal (M) - Ward No.3,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NAVYUG SHAIKSHANIK SANKUL,5-Pvt. Unaided (Recognized),at jamnagar by pass ta paddhari dist rajkot,1 To 12,Rajkot,Paddhari,Paddhari,Khijadiya Nana,Khijadiya Nana,,,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NAVYUG VIDHYALAY - MOVAIYA,5-Pvt. Unaided (Recognized),"BEHIND YOGESHWAR MARKET, NEAR MOVAIYA CIRCLE, MOVAIYA",,Rajkot,Paddhari,Paddhari,Moviya,Moviya,,9 To 10,3-Co-educational,8-Secondary Only,1-Rural,,Gujarat,
GUJARAT,RAJKOT,N.B.G.MADHYAMIK SCHOOL,5-Pvt. Unaided (Recognized),TEJASWI DIPTI NAGAR 80FT ROAD BH HUDCO WATER TANK KOTHARIYA ROAD RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.16,9 To 10,3-Co-educational,8-Secondary Only,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NESHANAL PRATHMIK SHALA,5-Pvt. Unaided (Recognized),UDAY NAGAR STREET NO-12 RAJKOT,1 To 4,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.11,,,1-Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEST PRI. SCHOOL,5-Pvt. Unaided (Recognized),RAIYA ROAD NR HANUMAN MADHI RAJKOT,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.2,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW ALFA HIGH SCHOOL,5-Pvt. Unaided (Recognized),NEAR PAREL SAMAJ PANELI MOTI TA UPLETA DIST RAJKOT,,Rajkot,Upleta,Upleta,Paneli Moti,Paneli Moti,,9 To 10,3-Co-educational,8-Secondary Only,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NEW BEST ENGLISH SCHOOL DHORAJI,5-Pvt. Unaided (Recognized),OPP. NEW BUS STATION DHORAJI,1 To 8,Rajkot,Dhoraji,NA,,,Dhoraji (M) - Ward No.9,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Dhoraji-Municipality
GUJARAT,RAJKOT,NEW BEST ENGLISH SCHOOL (GM),5-Pvt. Unaided (Recognized),OPP. NEW BUS STATION DHORAJI,9 To 12,Rajkot,Dhoraji,NA,,,Dhoraji (M) - Ward No.9,,,10-Secondary with Higher Secondary,2-Urban,3-Co-educational,Gujarat,Dhoraji-Municipality
GUJARAT,RAJKOT,NEW ERA ENGLISH SCHOOL,5-Pvt. Unaided (Recognized),SOJITRA NAGAR MAIN ROAD RAJKOT,1 To 12,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,,,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW ERA ENGLISH SCHOOL (SEC AND H.S. ENG MED),5-Pvt. Unaided (Recognized),NEW ERA ENGLISH SCHOOL SEC AND H.S. ENG MED,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,9 To 12,3-Co-educational,10-Secondary with Higher Secondary,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW ERA HIGH SCHOOL (GUJ MED),5-Pvt. Unaided (Recognized),SOJITRA NAGAR MAIN ROAD RAIYA ROAD RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,9 To 12,3-Co-educational,10-Secondary with Higher Secondary,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW ERA PRI SCHOOL,5-Pvt. Unaided (Recognized),SARDAR PATEL NAGAR TA JASDAN DIST RAJKOT,,Rajkot,Jasdan,NA,,,Jasdan (M) - Ward No.6,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Jasdan-Municipality
GUJARAT,RAJKOT,NEW ERA SCHOOL,5-Pvt. Unaided (Recognized),SOJITRA NAGAR MAIN ROAD RAIYA ROAD RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW FLORA ENGLISH MEDIUM SCHOOL,5-Pvt. Unaided (Recognized),PEDAK ROAD RAJKOT RAJKOT,1 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.5,,,6-Pr. Up Pr. and Secondary Only,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW PARIMAL SCHOOL,5-Pvt. Unaided (Recognized),NEW PARIMAL SCHOOL OPPOSITE ATMIYA COLLEGE SHAKTI NAGAR MAIN ROAD KALAWAD ROAD RAJKOT-5,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.10,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW SHRYAS SECONDAEY VIDHYALAY,5-Pvt. Unaided (Recognized),"Opp. Sainik Society, Jamnagar Road, Rajkot",9 To 11,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.3,,,10-Secondary with Higher Secondary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW SHRYAS VIDHYALAY,5-Pvt. Unaided (Recognized),"opp. Sainik Society , Jamnagar road, Rajkot",1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.3,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NEW VAVDI PRIMARY SCHOOL,3-Local Body,AT VAVDI VASAHAT TA JAMKANDORNA DI RAJKOT,,Rajkot,Jamkandorna,Jamkandorna,Vimalnagar,Vavdi,,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NEW VIKAS VIDHYAKAY,5-Pvt. Unaided (Recognized),KHODIYAR NAGAR 2 VERAVAL SHAPAR AT VERAVAL TA KOTDA SANGANI DIST RAJKOT,,Rajkot,Kotda Sangani,Kotda Sangani,Veraval,Veraval (Ct),,1 To 5,3-Co-educational,1-Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NEW VIVEKANAND ENG. PRI SCHOOL,5-Pvt. Unaided (Recognized),AT AMARNAGAR HIGHWAY TA JETPUR DIST RAJKOT,,Rajkot,Jetpur,NA,,,Jetpur Navagadh (M) - Ward No.7,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Jetpur Navagadh-Municipality
GUJARAT,RAJKOT,NEW XPARIMENTAL SCHOOL,5-Pvt. Unaided (Recognized),NA,1 To 8,Rajkot,Rajkot Corporation,NA,NA,,,,,2-Primary with Upper Primary,9-NA,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NEXUS INTERNATIONAL SCHOOL ENGLISH,5-Pvt. Unaided (Recognized),MAVDI PAL ROAD RAJKOT MAVDI PAL ROAD RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.18,1 To 9,3-Co-educational,6-Pr. Up Pr. and Secondary Only,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,N.H. NIMAVAT ENG PRI SCHOOL KALANA,5-Pvt. Unaided (Recognized),TO. KALANA TA. DHORAJI DIST.RAJKOT,1 To 8,Rajkot,Dhoraji,Dhoraji,Kalana,Kalana,,,,2-Primary with Upper Primary,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NIDHI PRI. SCHOOL(NIDHI SCHOOL),5-Pvt. Unaided (Recognized),NIDHI SCHOOL BHARATINAGAR-2 NEAR RAMAPIR CHOKDI GANDHIGRAM RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.1,1 To 11,3-Co-educational,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIDHI SCHOOL(ENG.MEDIAM),5-Pvt. Unaided (Recognized),NIDHI SCHOOL BHARATI NAGAR GANDHIGRAM RAJKOT,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.1,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIKUNJ MADHYAMIK SCHOOL,5-Pvt. Unaided (Recognized),3 KRISHNA NAGAR MAVDI PLOT RAJKOT,9 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.13,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIKUNJ VIDHYALAY,5-Pvt. Unaided (Recognized),2 shradhdha park 40 ft main road rajkot,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.17,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NILAKANTH VIDHYA MANDIR,4-Government Aided,at kothariya tal dist rajkot,9 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.18,,,8-Secondary Only,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NILAKHA PRIMARY SCHOOL,3-Local Body,AT NILAKHA NEAR BUS STAND CHOWK TA UPLETA DIST RAJKOT,,Rajkot,Upleta,Upleta,Nilakha,Nilakha,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NILKANTH HIGHER SECONDARY SCHOOL,5-Pvt. Unaided (Recognized),"AT-NAVISANKALI, OPP. RAJANI TEA COMPANY, JUNAGADH HIGHWAY, TA-JETPUR",,Rajkot,Jetpur,Jetpur,Navi Sankali,Navi Sankali,,11 To 12,3-Co-educational,11-Higher Secondary only/Jr. College,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NILKANTH INTERNATIONAL SCHOOL,5-Pvt. Unaided (Recognized),"AT-NAVISANKALI, OPP. RAJANI TEA COMPANY, JUNAGADH HIGHWAY, TA-JETPUR",,Rajkot,Jetpur,Jetpur,Navi Sankali,Navi Sankali,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NILKANTH INTERNATIONAL SCHOOL ENG.MED.,5-Pvt. Unaided (Recognized),"AT-NAVISANKALI, OPP. RAJANI TEA COMPANY, JUNAGADH HIGHWAY, TA-JETPUR",,Rajkot,Jetpur,Jetpur,Navi Sankali,Navi Sankali,,1 To 8,3-Co-educational,2-Primary with Upper Primary,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NILKANTH SECONDARY SCHOOL,5-Pvt. Unaided (Recognized),"AT-NAVISANKALI, OPP. RAJANI TEA COMPANY, JUNAGADH HIGHWAY, TA-JETPUR",,Rajkot,Jetpur,Jetpur,Navi Sankali,Navi Sankali,,9 To 9,3-Co-educational,8-Secondary Only,1-Rural,,Gujarat,
GUJARAT,RAJKOT,NILKANTH VIDHYA SANKUL,5-Pvt. Unaided (Recognized),"RANSIKI, TA. GONDAL, DIST. RAJKOT",1 To 12,Rajkot,Gondal,Gondal,Ransiki,Ransiki,,,,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Rural,3-Co-educational,Gujarat,
GUJARAT,RAJKOT,NIRMALA CONVENT HIGH SCHOOL,4-Government Aided,DR HEDGEVAR ROAD RAJKOT-7,9 To 10,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.8,,,8-Secondary Only,2-Urban,2-Girls,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIRMALA CONVENT SCHOOL,5-Pvt. Unaided (Recognized),NIRMALA CONVENT SCHOOL DR HEDGEWAR ROAD RAJKOT-7,,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.8,11 To 12,2-Girls,11-Higher Secondary only/Jr. College,2-Urban,,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIRMALA CONVENT SCHOOL(CBSE),5-Pvt. Unaided (Recognized),DR HEDGEWAR ROAD RAJKOT,1 To 12,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.8,,,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Urban,2-Girls,Gujarat,Rajkot-Municipal Corporations
GUJARAT,RAJKOT,NIRMALA PRI. SCHOOL,5-Pvt. Unaided (Recognized),BHOJARAJPARA LOHANA VIDHYARTHEE BHAVAN VADINI BAJUMA GONDAL,,Rajkot,Gondal,NA,,,Gondal (OG) - Ward No.10,1 To 8,3-Co-educational,2-Primary with Upper Primary,2-Urban,,Gujarat,Gondal-Municipality
GUJARAT,RAJKOT,NOBALSAIKASHANIK SANKUL,5-Pvt. Unaided (Recognized),9 ARYANAGAR SOCITY PEDAK ROAD RAJKOT,1 To 8,Rajkot,Rajkot Corporation,NA,,,Rajkot (M Corp.) - Ward No.5,,,2-Primary with Upper Primary,2-Urban,3-Co-educational,Gujarat,Rajkot-Municipal Corporations
